"","age","age2","dom.decid","dom.pine","dom.mixed","dom.spruce","dom.Bspr","dom.larch","dom.low","dom.open"
"BG_13_86",69.3693286570091,4812.10375832415,1,0,0,0,0,0,0,0
"BG_13_87",99.0391941354168,9808.76197499277,0.778651687091441,0,0,0,0.0101604757177211,0,0,0
"BG_13_88",75.5232993229026,5703.76874061674,1,0,0,0,0,0,0,0
"BG_13_89",90.1987652401921,8135.81725085529,0,0.0100188029804084,0,0,0,0,0,0
"BG_13_9",72.8946240246804,5313.62621169951,1,0,0,0,0,0,0,0
"BG_13_90",80,6400,0,0.906975588163795,0,0,0,0,0.0415463589464423,0
"BG_13_91",77.4220291122895,5994.17059186421,1,0,0,0,0,0,0,0
"BG_13_92",77.2397584406217,5965.98028396559,1,0,0,0,0,0,0,0
"BG_13_93",80,6400,1,0,0,0,0,0,0,0
"BG_13_94",71.366569250902,5093.18720664379,1,0,0,0,0,0,0,0
"BG_13_95",27.5768493276153,760.482618837996,0,0,0,1,0,0,0,0
"BG_13_96",80,6400,0.298470287221388,0,0,0,0,0.0703174180202341,0,0
"BG_13_97",83.6096406414631,6990.5720081946,0.276186010823483,0,0,0,0,0,0,0
"BG_13_98",75.126631742949,5644.01079704067,0.925831935599573,0,0,0,0,0,0,0
"BG_13_99",43.6460756123893,1904.9799163624,0,0.952443105006142,0,0,0,0,0,0
"BG_14_1",75.733212415724,5735.51946280517,0.85585945216512,0,0,0,0.0975685177917525,0,0,0
"BG_14_10",0,0,0,0,0,0,0,0,1,0
"BG_14_100",60,3600,0,0,0,0,1,0,0,0
"BG_14_11",60,3600,0,0.00885483166068823,0,0,0.121039386501245,0,0.0635399016112655,0
"BG_14_12",60,3600,0,0,0,0,0.206943993630462,0,0,0
"BG_14_13",0,0,0,0,0,0,0,0,1,0
"BG_14_14",58.0263173155078,3367.0535012,0,0,0,0,0,0,0.0945814459282188,0.385299181377447
"BG_14_15",76.1341233564285,5796.40473925187,0,0,0,0,0,0,0.628464833895332,0
"BG_14_16",60,3600,0,0,0,0,0.704590935856192,0,0,0
"BG_14_17",20.9823532266825,440.259146929274,0,0,0,0,1,0,0,0
"BG_14_18",25.9117201640531,671.417241860198,0,0.769040244815517,0,0,0,0,0,0.00295994420927093
"BG_14_19",30.6126981641291,937.137288888072,0,0,0,0,0,0,0.83390055918096,0
"BG_14_2",61.3616431988838,3765.25125606713,0,0,0,0,0.524363534241311,0,0,0
"BG_14_20",0,0,0,0,0,0,0,0,0.705661774593756,0.206220515719889
"BG_14_21",67.388535890376,4541.2147694485,0,0,0,0,0,0.712047975052151,0.250918811031129,0
"BG_14_22",80,6400,0,0,0,0,0,0,1,0
"BG_14_23",0,0,0,0,0,0,0,0,1,0
"BG_14_24",71.6385511568351,5132.08201185049,0,0,0,0,0,0,0.304425579986229,0.519009132166617
"BG_14_25",10,100,0,0,0,0,0,0,0.176937064083277,0.519485442026155
"BG_14_26",52.217317973612,2726.6482963573,0,0,0,0,0.19123892425382,0.124040141332576,0.124306618910133,0
"BG_14_27",74.3564325645306,5528.87906372358,0,0.223399013859643,0,0,0,0,0,0
"BG_14_28",30.867464083719,952.800338959683,0.10280607289089,0,0,0,0,0,0.360935715866026,0
"BG_14_29",11.0575369916146,122.269124320925,0,0,0,0,0.0828653889636627,0,0,0.2807123584196
"BG_14_3",64.7760816082693,4195.94074852117,0,0,0,0,1,0,0,0
"BG_14_30",44.3698374467463,1968.68247505069,0,0,0,0,0,0.133598067369839,0,0.339719387159681
"BG_14_31",60,3600,0,0,0,0,0,1,0,0
"BG_14_32",68.1043746570374,4638.20584742611,0,0,0,0,0,1,0,0
"BG_14_33",10,100,0,0,0,0,0,0,0,1
"BG_14_34",10,100,0,0,0,0,0,0,0,0.579101500852379
"BG_14_35",60,3600,0,0,0,0,0,0.41668093203843,0,0.129556819824429
"BG_14_36",80,6400,0,0,0,0,0,0,0.949912279689519,0
"BG_14_37",87.8186795282315,7712.12047408223,0.242083591689099,0.548864576171549,0,0,0,0,0,0
"BG_14_38",60,3600,0,0.641212938289244,0,0,0,0,0,0
"BG_14_39",27.5207106869601,757.389516715361,0,0,0,0,0.231739956885274,0,0,0.0220024837166967
"BG_14_4",60.2533821686418,3630.4700627604,0,0.267930953718635,0,0,0.0138230064733899,0,0.0229187064969691,0
"BG_14_40",43.93490690693,1930.2760449206,0,0,0,0,0,1,0,0
"BG_14_41",60,3600,0,0,0,0,0.40183997494474,0.556222414162214,0,0
"BG_14_42",67.5096822962234,4557.55720373702,0,0,0,0,0,0.947950813993073,0,0
"BG_14_43",10,100,0,0,0,0,0,0.0182428888685042,0.407977940476391,0
"BG_14_44",60,3600,0,0,0,0,0,0,0,0.496580356067428
"BG_14_45",78.1694810126234,6110.46776178289,0,0,0,0,0,0,0.361571726342342,0.0270586459801497
"BG_14_46",64.6691263984467,4182.09590913827,0,0.420196763025423,0,0,0,0,0,0.307292578173964
"BG_14_47",83.8170373846632,7025.29575594203,0,0.647167442494393,0,0.183136877720962,0,0,0,0
"BG_14_48",60,3600,0,0.715414644215648,0,0,0.152492901187101,0,0,0
"BG_14_49",44.7577967834894,2003.26037291213,0,0.40783518801344,0,0,0.174209851611324,0,0,0
"BG_14_5",60,3600,0,0.0438434962254443,0,0,0.325517718831387,0,0,0
"BG_14_50",40,1600,0,0,0,0,0.933176211070902,0,0,0
"BG_14_51",60,3600,0,0,0,0,0,0.497024960281707,0,0.339470746394906
"BG_14_52",10,100,0,0,0,0,0,0,0,0.79747620554749
"BG_14_53",10,100,0,0,0,0,0,0.210730706783305,0.619810765572502,0
"BG_14_54",0,0,0,0,0,0,0,0,0,1
"BG_14_55",60,3600,0,0,0,0,0,0,0.919440348715431,0
"BG_14_56",31.6953426252682,1004.59474413314,0,0,0,0,0.094917330679369,0,0.112075666819113,0
"BG_14_57",60,3600,0,0.0968038665115493,0,0,0,0,0,0.130741672183442
"BG_14_58",26.9687841379496,727.315317879325,0,0,0,0,0.685351718215759,0,0,0
"BG_14_59",59.1435138188608,3497.95522684177,0,0.212730835388824,0,0,0.150125583651749,0,0,0
"BG_14_6",33.1572226848516,1099.40141617284,0,0,0,0,1,0,0,0
"BG_14_60",53.5546912819738,2868.10495830752,0,0,0,0,0.550210140682401,0,0,0
"BG_14_61",68.9844353640354,4758.85232249477,0,0,0,0,1,0,0,0
"BG_14_62",60,3600,0,0,0,0,0,0,0.64392785891512,0.278687644124357
"BG_14_63",60,3600,0,1,0,0,0,0,0,0
"BG_14_64",87.205641203689,7604.82385774653,0,0,0,0.0388192649706494,0,0,0.58285439150019,0
"BG_14_65",66.1676890199389,4378.16307023935,0,0.25807613509904,0,0,0,0,0,0
"BG_14_66",51.386736666746,2640.59670525749,0,0.533808935102447,0,0,0,0,0.4083169807254,0
"BG_14_67",60,3600,0,0.55729446035528,0,0,0,0,0,0.418640769968854
"BG_14_68",65.6092340880724,4304.57159762349,0,0,0,0,0.0965491000498535,0,0,0.38391475916036
"BG_14_69",67.3753999896395,4539.44452376391,0,0.0216942240478295,0,0,0.691366488498514,0,0,0
"BG_14_7",36.7324141847693,1349.27025184144,0,0.0128428493614537,0,0,0.883425392471416,0,0,0
"BG_14_70",79.9872602269105,6397.9617986075,0,0.859943229929103,0,0,0,0,0,0
"BG_14_71",68.5615532945698,4700.68659016414,0,0.261641578742014,0,0,0.51757196472815,0,0,0
"BG_14_72",73.2106112944849,5359.79360611216,0,0.860337481480577,0,0,0.0408089230200368,0,0,0
"BG_14_73",57.8888912676519,3351.12373219802,0,1,0,0,0,0,0,0
"BG_14_74",91.7624606730082,8420.34918876537,0,0,0,0,0.752771738900766,0,0,0
"BG_14_75",40.1476826645033,1611.83642332966,0.160992171946239,0,0.544433231740181,0,0,0,0,0
"BG_14_76",0,0,0,0,0,0,0,0,0.822293380602463,0
"BG_14_77",80,6400,0,0,0,0,0,0,0.25895172876017,0.259605726147233
"BG_14_78",81.5532552680474,6650.9334448153,0,0.101761033693044,0,0,0,0.203100159839279,0,0.145090725034299
"BG_14_79",77.9412937515744,6074.8452716692,0,0,0,0,0.97951841377156,0,0,0
"BG_14_8",10,100,0,0,0,0,0,0,0.360050065765683,0.580733468282349
"BG_14_80",60,3600,0,0,0,0,0,1,0,0
"BG_14_81",64.2318844296619,4125.73497738545,0,0.0534103629507912,0,0,0.946571409188619,0,0,0
"BG_14_82",60,3600,0,0,0,0,0.453972315113586,0,0,0
"BG_14_83",62.7800323598767,3941.33246310717,0,0,0,0,0.572199851858197,0,0,0
"BG_14_84",64.4884792997059,4158.76396238859,0.302814727677927,0.459481304596711,0,0,0,0,0,0
"BG_14_85",95.5342632560468,9126.79545587565,0,0.201853749715289,0,0,0.623262189241975,0,0,0
"BG_14_86",81.5689098960671,6653.48706163271,0,0,0,0,1,0,0,0
"BG_14_87",71.9512974313309,5176.98920205184,0.631245311777755,0.188579570752762,0,0,0,0,0,0
"BG_14_88",60,3600,0,1,0,0,0,0,0,0
"BG_14_89",73.6155461182097,5419.24863028226,0,0,0,0,0.708392464424377,0.173309914891827,0,0
"BG_14_9",60,3600,0,0,0,0,0,0,1,0
"BG_14_90",60.965336244845,3716.77222344701,0,0,0,0,0,0.763725753424651,0.0503087375556523,0
"BG_14_91",77.474987295476,6002.37365643417,0,0.800739746551996,0,0,0.175912295226808,0,0,0
"BG_14_92",77.2746776116502,5971.37579998448,0,0.206388360011372,0,0,0.373086523783555,0,0,0
"BG_14_93",66.504515004193,4422.85051594293,0.225997236838327,0,0,0,0,0,0,0
"BG_14_94",91.9458352666663,8454.03662288494,0,0,0,0,0,0.876336567165954,0,0
"BG_14_95",74.2704666353705,5516.10221423568,0.673665969501914,0,0,0,0,0,0,0
"BG_14_96",65.790426716866,4328.38024758731,0,0,0,0,0.825718857675881,0,0,0
"BG_14_97",99.5880838757819,9917.78645004977,0,0,0.412954068217743,0,0.553807582382827,0,0,0
"BG_14_98",77.6967708247568,6036.78819659478,0,0,0,0,1,0,0,0
"BG_14_99",67.5642596251116,4564.92917868948,0,0,0,0,0.21656256519901,0.659677423648054,0,0
"BG_15_100",63.5066791174592,4033.09829252792,0,0,0,0,0.0581459121509009,0.499824187590596,0,0
"BG_15_11",57.3222572579854,3285.84117715066,0.17531643746301,0,0.0539064083062142,0,0,0.106877409166367,0,0
"BG_15_12",79.7147071993186,6354.43454387309,0,0,0,0,0,0.663668642949267,0,0
"BG_15_13",72.7902584349779,5298.42172303087,0.301371623830818,0.217592056897069,0,0,0,0,0,0
"BG_15_14",63.1988033514863,3994.08874505984,0,0.62036817687229,0,0,0,0,0,0
"BG_15_15",70.8428372749793,5018.70759316919,0.584273432138495,0.405281661118677,0,0,0,0,0,0
"BG_15_16",67.8881361577899,4608.79903097862,0,0.43713827184377,0,0,0,0.0712174704885231,0,0
"BG_15_2",63.4332249383177,4023.77402607521,0,0.134259400155886,0.400285266558577,0,0,0,0,0
"BG_15_21",101.493835331268,10300.9986102506,0,0,0,0,0,0.898551344997131,0,0
"BG_15_22",80.0039499498194,6400.63200757321,0,0.671178984652237,0,0,0,0,0,0
"BG_15_23",68.6534755143868,4713.29970020451,0,0,0,0,0,1,0,0
"BG_15_24",65.7160919158301,4318.60473668983,0.0370539356013435,0.798409613213604,0,0,0,0,0,0
"BG_15_26",60.8803717620072,3706.4196658802,0.0621432724873268,0.549031794399207,0,0,0,0,0,0
"BG_15_27",84.8737747340843,7203.55763761208,0.496374604194163,0,0,0,0.503610036937271,0,0,0
"BG_15_28",72.2127248290645,5214.67762723819,0,0.110051256966762,0,0,0.144710589748186,0,0,0
"BG_15_29",80.0728550289749,6411.66211249123,0,0,0.461567717816755,0,0.0156443564897812,0,0,0
"BG_15_3",69.4511410720775,4823.46099621361,0,0,0,0,0.420280166610095,0.531392780353608,0,0
"BG_15_30",112.119287258432,12570.7345753388,0.32399853354558,0,0,0,0.626585375489655,0,0,0
"BG_15_31",78.6934162350599,6192.65375874439,0,0,0,0,0,0,1,0
"BG_15_32",76.8347072925033,5903.57224472466,0.340242835770764,0,0,0,0,0.376777800417496,0,0
"BG_15_33",79.9015398478606,6384.25607005926,0,0,0.0386164950654815,0,0,0,0,0
"BG_15_34",78.6837235626935,6191.12835369037,0.523393852829394,0,0,0,0.165765086539444,0,0,0
"BG_15_35",84.586093140108,7154.80715270702,0,0,0,0,0,0.835263550793085,0,0
"BG_15_36",80,6400,0,0,0,0,0.78000563502738,0,0,0
"BG_15_37",89.9192599167882,8085.47330398291,0,0,0,0,1,0,0,0
"BG_15_38",87.1704946200584,7598.69513230564,0,0,0,0,0.863634652136765,0,0,0
"BG_15_39",66.9251556708785,4478.97646157132,0,1,0,0,0,0,0,0
"BG_15_4",70.1666816506017,4923.36321385689,0.229472175502098,0.364201339833839,0,0,0,0,0,0
"BG_15_40",91.4429450417159,8361.81219790228,0,0,0,0,0.784904119730026,0,0,0
"BG_15_41",105.312739323111,11090.7730637375,0,0,0,0,0,0,1,0
"BG_15_42",80,6400,0,0.0441331508653765,0,0,0,0.670868774561471,0,0
"BG_15_43",79.9322126375012,6389.1586171267,0,0.106546407922661,0,0,0,0.847475614830995,0,0
"BG_15_44",80.9391533878855,6551.14655114765,0,0,0,0,0,0.671410710005247,0,0
"BG_15_45",75.6960928947782,5729.89847953489,0.334435363825236,0,0,0,0,0.157241334609401,0,0
"BG_15_46",79.6308381159947,6341.07037905576,0,0,0,0,1,0,0,0
"BG_15_47",72.6775942289003,5282.03270290069,0,0.555379168832395,0,0,0,0,0,0
"BG_15_48",74.2835295178918,5518.0427576355,0,0.40175873559567,0,0,0,0,0,0
"BG_15_49",69.5269453051715,4833.99612346831,0,0.843869179948234,0,0,0,0,0,0
"BG_15_5",74.6891010241616,5578.46181179742,0,0.00398834544839599,0,0,0,0.902131297912073,0,0
"BG_15_50",70.7558935423865,5006.39647098153,0,0.461220897955293,0,0,0,0.339652332395177,0,0
"BG_15_51",85.5165840075775,7313.08614032506,0,0,0.536652175149573,0,0.124735907042986,0,0,0
"BG_15_52",80,6400,0,0,0,0,0,0.567703707739324,0.40616456670591,0
"BG_15_53",64.0000934832438,4096.01196586395,0,0.456175427528516,0,0,0,0,0,0
"BG_15_54",73.7535500631622,5439.58614691938,0,0,0,0,0.160957565748121,0,0,0
"BG_15_55",73.604341352034,5417.59906586675,0,0.12958658725957,0,0,0.513636540591788,0,0,0
"BG_15_56",75.6666395397861,5725.44033924392,0,0,0,0,0.0144220463881939,0.303796605875856,0,0
"BG_15_57",64.1939125001021,4120.85840207076,0,1,0,0,0,0,0,0
"BG_15_58",66.4967005118481,4421.81117896243,0,0.10791437646406,0,0,0,0.511818365245412,0,0
"BG_15_59",74.5558029476456,5558.56775316815,0,0.724784466935531,0,0,0,0,0,0
"BG_15_6",72.3801334224723,5238.8837142549,0,0,0,0,0,0.58368445274576,0,0
"BG_15_60",72.3632154376984,5236.43494848275,0,0.703511607779816,0,0,0,0.238210135272552,0,0
"BG_15_61",91.6595190526049,8401.46743295485,0.292676841763686,0,0,0,0,0.332059269538466,0,0
"BG_15_62",80,6400,0,0,0,0,0,0.217640593920283,0,0
"BG_15_63",74.1469770458565,5497.77420503877,0,0,0.276476187180392,0,0,0,0,0
"BG_15_64",73.9896244974819,5474.46453327837,0,0,0,0,0.0621989453108335,0.000774417495990276,0,0
"BG_15_65",66.5705031535941,4431.63189012268,0,0.379054127303494,0,0,0,0,0.177028407162508,0
"BG_15_66",73.2320239647768,5362.92933397765,0,0,0,0,0,0.618102674729371,0,0
"BG_15_67",76.3961431489084,5836.3706880285,0,0,0,0,0,0.93603213235754,0,0
"BG_15_68",80,6400,0,0,0,0,0,0,0.606728607048815,0
"BG_15_69",70.4601412558461,4964.63150579378,0,0.132714221741361,0,0,0.844005401583588,0,0,0
"BG_15_70",87.2439204822007,7611.50166110457,0,0,0,0,0.29312085757153,0.150870941419954,0,0
"BG_15_71",74.5357914521592,5555.58420739976,0.00664567673382055,0,0,0,0.377831710105485,0.115504307491022,0,0
"BG_15_72",71.3815708527262,5095.32865740276,0,0.27403380419491,0,0,0.326250718001584,0,0,0
"BG_15_73",62.0291009902592,3847.60936965978,0,0,0,0,0.180930342555194,0,0,0
"BG_15_74",74.4446191012676,5542.00131313282,0.410880155663549,0.121507868767003,0,0,0,0,0,0
"BG_15_75",79.9637983784127,6394.20905110344,0,0,0,0,0,1,0,0
"BG_15_77",83.4588321205622,6965.37665892818,0,0,0,0,0,1,0,0
"BG_15_78",76.4433261931676,5843.58211947503,0,0,0,0,0,0.106374639252877,0.238262537184695,0
"BG_15_79",0,0,0,0,0,0,0,0,1,0
"BG_15_80",80,6400,0,0,0,0,1,0,0,0
"BG_15_81",81.3026709919145,6610.1243104195,0,0.141136074697869,0,0,0.690984631792537,0,0,0
"BG_15_82",82.9494205930151,6880.60637671693,0,0,0,0,1,0,0,0
"BG_15_83",73.9674822257732,5471.18842682008,0,0,0,0,0.593586924477382,0,0,0
"BG_15_85",66.6187250388413,4438.05452580075,0,0.450355377985175,0,0,0,0,0,0
"BG_15_86",75.4258798667659,5689.06335367579,0,0,0,0,0.190996366433411,0.00535148108088968,0,0
"BG_15_87",70.8138077274905,5014.59536486599,0,0,0,0,0.417544582506082,0,0,0
"BG_15_88",74.5630781691503,5559.65262605882,0.0318764976673733,0,0,0,0,0,0,0
"BG_15_89",72.864677659144,5309.26125037095,4.05462724851757e-05,0,0,0,0.254711061446163,0.195941042286145,0,0
"BG_15_90",66.121391466675,4372.03840948928,0,0.829183059817926,0,0,0.0862583284542735,0,0,0
"BG_15_91",65.5366738163568,4295.05561491155,0,0.381491731246593,0,0,0.0716634481038575,0,0,0
"BG_15_92",80.0623899095576,6409.98627803003,0,0,0,0,1,0,0,0
